0.000000E+0	7.309842E+3	3.141593E+0
8.809786E+0	6.416248E+3	-3.112825E+0
1.761957E+1	4.315278E+3	3.124991E+0
2.642936E+1	2.077149E+3	2.732924E+0
3.523914E+1	-6.752231E+2	-1.510484E-2
4.404893E+1	-1.547845E+2	-6.767925E-1
5.285872E+1	1.918979E+2	3.085329E+0
6.166850E+1	1.175235E+2	2.184994E+0
7.047829E+1	-1.559236E+2	-2.085700E-1
7.928808E+1	-1.300558E+1	-1.317305E+0
8.809786E+1	6.531172E+1	2.879006E+0
9.690765E+1	-1.810601E+1	1.566534E+0
1.057174E+2	-4.833902E+1	-4.488925E-1
1.145272E+2	8.926013E+0	-1.564956E+0
1.233370E+2	2.070036E+1	2.507963E+0
1.321468E+2	-3.491711E+1	1.272896E+0
1.409566E+2	-2.728115E+1	-9.135653E-1
1.497664E+2	1.454583E+1	-1.990056E+0
