-1.000000E+4	2.907995E+0	5.466322E-3
-8.000000E+3	2.425608E+0	7.076172E-3
-6.000000E+3	1.982067E+0	5.166114E-3
-4.000000E+3	1.577729E+0	6.629154E-3
-2.000000E+3	1.250985E+0	5.636425E-3
0.000000E+0	1.014866E+0	1.034525E-2
2.000000E+3	8.458656E-1	7.579728E-3
4.000000E+3	7.959879E-1	6.609556E-3
6.000000E+3	8.212987E-1	7.226027E-3
8.000000E+3	9.515629E-1	7.406144E-3
1.000000E+4	1.172676E+0	7.621411E-3
1.200000E+4	1.475472E+0	5.768022E-3
1.400000E+4	1.842205E+0	5.232069E-3
1.600000E+4	2.269497E+0	7.225345E-3
1.800000E+4	2.738888E+0	1.702982E-2
2.000000E+4	3.214193E+0	6.720839E-3
2.200000E+4	3.696078E+0	7.440403E-3
2.400000E+4	4.143008E+0	6.925109E-3
2.600000E+4	4.545663E+0	1.231910E-2
2.800000E+4	4.898540E+0	9.091277E-3
3.000000E+4	5.169328E+0	5.406537E-3
3.200000E+4	5.345562E+0	6.024910E-3
3.400000E+4	5.425523E+0	6.231518E-3
3.600000E+4	5.399999E+0	5.160762E-3
3.800000E+4	5.254145E+0	1.527472E-2
4.000000E+4	5.050240E+0	4.729769E-3
4.200000E+4	4.738214E+0	6.654359E-3
4.400000E+4	4.355389E+0	8.863641E-3
4.600000E+4	3.908292E+0	5.191731E-3
4.800000E+4	3.418830E+0	7.449739E-3
5.000000E+4	2.929526E+0	5.447186E-3
5.200000E+4	2.448625E+0	5.124798E-3
5.400000E+4	1.987654E+0	6.820376E-3
5.600000E+4	1.588127E+0	6.335246E-3
5.800000E+4	1.250758E+0	4.719462E-3
6.000000E+4	9.958875E-1	5.518537E-3
6.200000E+4	8.231737E-1	2.275040E-2
6.400000E+4	7.747562E-1	1.034628E-2
6.600000E+4	7.988442E-1	6.258415E-3
6.800000E+4	9.322511E-1	5.376418E-3
7.000000E+4	1.145751E+0	7.356999E-3
