0.0,2.1553183817148823e-33
0.01,4.6410119734629074e-09
0.02,1.8564047743895302e-08
0.03,4.176910686180314e-08
0.04,7.425618857766269e-08
0.05,1.1602529184249398e-07
0.06,1.6707641530733328e-07
0.07,2.2740955732321033e-07
0.08,2.9702471594231796e-07
0.09,3.75921888916223e-07
0.1,4.641010736967846e-07
0.11,5.615622674367723e-07
0.12,6.683054669880097e-07
0.13,7.843306689043774e-07
0.14,9.096378694384439e-07
0.15,1.0442270645431838e-06
0.16,1.1880982498728276e-06
0.17,1.3412514207800864e-06
0.18,1.5036865723205326e-06
0.19,1.675403699247738e-06
0.2,1.8564027960157966e-06
0.21,2.0466838567804033e-06
0.22,2.24624687539617e-06
0.23,2.4550918454173365e-06
0.24,2.67321876010151e-06
0.25,2.9006276124029e-06
0.26,3.137318394978669e-06
0.27,3.3832911001845564e-06
0.28,3.638545720075814e-06
0.29,3.903082246411749e-06
0.3,4.1769006706481605e-06
0.31,4.460000983941621e-06
0.32,4.752383177151067e-06
0.33,5.054047240832077e-06
0.34,5.364993165245674e-06
0.35,5.685220940348674e-06
0.36,6.014730555798789e-06
0.37,6.353522000956434e-06
0.38,6.701595264878107e-06
0.39,7.058950336326542e-06
0.4,7.425587203759588e-06
0.41,7.801505855335158e-06
0.42,8.186706278917023e-06
0.43,8.581188462063653e-06
0.44,8.984952392034598e-06
0.45,9.397998055792668e-06
0.46,9.82032543999584e-06
0.47,1.0251934531009602e-05
0.48,1.0692825314893477e-05
0.49,1.1142997777408177e-05
0.5,1.1602451904018023e-05
0.51,1.2071187679881918e-05
0.52,1.2549205089867104e-05
0.53,1.3036504118534159e-05
0.54,1.3533084750144964e-05
0.55,1.4038946968665358e-05
0.56,1.4554090757757773e-05
0.57,1.507851610078349e-05
0.58,1.561222298081186e-05
0.59,1.6155211380603393e-05
0.6,1.6707481282625452e-05
0.61,1.7269032669041663e-05
0.62,1.7839865521714385e-05
0.63,1.841997982221475e-05
0.64,1.900937555180568e-05
0.65,1.9608052691451716e-05
0.66,2.0216011221822067e-05
0.67,2.083325112327874e-05
0.68,2.1459772375894632e-05
0.69,2.2095574959433787e-05
0.7,2.2740658853361936e-05
0.71,2.3395024036849888e-05
0.72,2.4058670488760608e-05
0.73,2.473159818766883e-05
0.74,2.54138071118397e-05
0.75,2.610529723924019e-05
0.76,2.6806068547542666e-05
0.77,2.751612101411468e-05
0.78,2.8235454616022155e-05
0.79,2.8964069330041974e-05
0.8,2.9701965132637003e-05
0.81,3.044914199998486e-05
0.82,3.120559990795253e-05
0.83,3.1971338832109e-05
0.84,3.274635874772921e-05
0.85,3.353065962977883e-05
0.86,3.432424145293733e-05
0.87,3.512710419157286e-05
0.88,3.593924781975568e-05
0.89,3.6760672311262374e-05
0.9,3.759137763956381e-05
0.91,3.8431363777828924e-05
0.92,3.928063069893945e-05
0.93,4.0139178375462834e-05
0.94,4.1007006779677286e-05
0.95,4.1884115883555004e-05
0.96,4.2770505658766126e-05
0.97,4.366617607669427e-05
0.98,4.457112710840799e-05
0.99,4.54853587246872e-05
1.0,4.640887089600536e-05
1.01,4.734166359253392e-05
1.02,4.8283736784158374e-05
1.03,4.923509044045076e-05
1.04,5.019572453068557e-05
1.05,5.1165639023844794e-05
1.06,5.2144833888598697e-05
1.07,5.313330909333474e-05
1.08,5.413106460612624e-05
1.09,5.5138100394749046e-05
1.1,5.6154416426686894e-05
1.11,5.718001266911627e-05
1.12,5.8214889088911355e-05
1.13,5.9259045652662026e-05
1.14,6.031248232663783e-05
1.15,6.13751990768321e-05
1.16,6.244719586891487e-05
1.17,6.35284726682643e-05
1.18,6.461902943997221e-05
1.19,6.571886614880929e-05
1.2,6.68279827592682e-05
1.21,6.79463792355256e-05
1.22,6.907405554146112e-05
1.23,7.021101164066305e-05
1.24,7.13572474964117e-05
1.25,7.251276307168463e-05
1.26,7.3677558329177e-05
1.27,7.485163323126421e-05
1.28,7.603498774003638e-05
1.29,7.722762181727524e-05
1.3,7.842953542445986e-05
1.31,7.964072852278739e-05
1.32,8.086120107313451e-05
1.33,8.209095303609325e-05
1.34,8.332998437194682e-05
1.35,8.457829504067569e-05
1.36,8.583588500197919e-05
1.37,8.710275421523841e-05
1.38,8.83789026395378e-05
1.39,8.966433023367165e-05
1.4,9.095903695611866e-05
1.41,9.226302276508029e-05
1.42,9.357628761843913e-05
1.43,9.489883147378121e-05
1.44,9.623065428840275e-05
1.45,9.757175601929044e-05
1.46,9.892213662312797e-05
1.47,0.0001002817960563194
1.48,0.00010165073427494571
1.49,0.00010302895123480505
1.5,0.0001044164468913858
1.51,0.00010581322119987315
1.52,0.00010721927411517338
1.53,0.00010863460559186535
1.54,0.00011005921558425978
1.55,0.00011149310404633619
1.56,0.00011293627093178477
1.57,0.00011438871619401408
1.58,0.00011585043978611165
1.59,0.00011732144166086509
1.6,0.00011880172177078435
1.61,0.00012029128006805415
1.62,0.00012179011650457796
1.63,0.00012329823103194855
1.64,0.00012481562360145524
1.65,0.0001263422941641102
1.66,0.00012787824267059976
1.67,0.0001294234690713294
1.68,0.00013097797331639374
1.69,0.00013254175535558368
1.7,0.0001341148151384138
1.71,0.00013569715261407584
1.72,0.0001372887677314658
1.73,0.0001388896604391917
1.74,0.00014049983068554234
1.75,0.0001421192784185346
1.76,0.000143748003585862
1.77,0.00014538600613492228
1.78,0.0001470332860128258
1.79,0.00014868984316636287
1.8,0.00015035567754205284
1.81,0.00015203078908609103
1.82,0.00015371517774437707
1.83,0.0001554088434625234
1.84,0.00015711178618583064
1.85,0.00015882400585929515
1.86,0.00016054550242763937
1.87,0.00016227627583525645
1.88,0.00016401632602626128
1.89,0.00016576565294445605
1.9,0.00016752425653333936
1.91,0.00016929213673613593
1.92,0.00017106929349574516
1.93,0.0001728557267547664
1.94,0.0001746514364555307
1.95,0.0001764564225400205
1.96,0.00017827068494996777
1.97,0.00018009422362677365
1.98,0.00018192703851153952
1.99,0.00018376912954509445
2.0,0.00018562049666793625
2.01,0.00018748113982028575
2.02,0.00018935105894205066
2.03,0.00019123025397283438
2.04,0.00019311872485196853
2.05,0.00019501647151845745
2.06,0.00019692349391101045
2.07,0.00019883979196805147
2.08,0.00020076536562768098
2.09,0.00020270021482773356
2.1,0.0002046443395057155
2.11,0.00020659773959883824
2.12,0.00020856041504402814
2.13,0.0002105323657778878
2.14,0.00021251359173675438
2.15,0.0002145040928566363
2.16,0.00021650386907324715
2.17,0.000218512920322016
2.18,0.00022053124653805727
2.19,0.00022255884765618115
2.2,0.00022459572361092795
2.21,0.0002266418743365036
2.22,0.0002286972997668397
2.23,0.00023076199983555314
2.24,0.00023283597447595607
2.25,0.0002349192236210918
2.26,0.0002370117472036683
2.27,0.00023911354515611984
2.28,0.0002412246174105657
2.29,0.00024334496389882
2.3,0.0002454745845524293
2.31,0.0002476134793026088
2.32,0.0002497616480802744
2.33,0.00025191909081607403
2.34,0.00025408580744031923
2.35,0.0002562617978830484
2.36,0.0002584470620739848
2.37,0.00026064159994254626
2.38,0.000262845411417884
2.39,0.0002650584964288171
2.4,0.0002672808549038705
2.41,0.0002695124867712862
2.42,0.00027175339195897907
2.43,0.0002740035703946033
2.44,0.00027626302200548034
2.45,0.00027853174671863765
2.46,0.00028080974446082017
2.47,0.00028309701515844503
2.48,0.00028539355873766957
2.49,0.0002876993751243177
2.5,0.0002900144642439195
2.51,0.0002923388260217227
2.52,0.00029467246038265854
2.53,0.00029701536725135273
2.54,0.0002993675465521664
2.55,0.0003017289982091208
2.56,0.00030409972214596656
2.57,0.00030647971828613756
2.58,0.0003088689865527621
2.59,0.00031126752686870464
2.6,0.0003136753391564887
2.61,0.00031609242333836823
2.62,0.00031851877933627965
2.63,0.00032095440707185407
2.64,0.00032339930646645897
2.65,0.00032585347744112686
2.66,0.0003283169199165962
2.67,0.0003307896338133247
2.68,0.0003332716190514398
2.69,0.0003357628755508127
2.7,0.00033826340323097844
2.71,0.00034077320201117217
2.72,0.00034329227181036705
2.73,0.00034582061254719964
2.74,0.00034835822414001335
2.75,0.0003509051065068707
2.76,0.0003534612595655038
2.77,0.000356026683233389
2.78,0.00035860137742766584
2.79,0.0003611853420651806
2.8,0.00036377857706249906
2.81,0.000366381082335856
2.82,0.00036899285780123153
2.83,0.0003716139033742681
2.84,0.00037424421897031457
2.85,0.00037688380450444077
2.86,0.0003795326598913968
2.87,0.0003821907850456274
2.88,0.0003848581798813171
2.89,0.00038753484431230495
2.9,0.0003902207782521639
2.91,0.00039291598161414747
2.92,0.0003956204543112033
2.93,0.0003983341962560195
2.94,0.00040105720736093817
2.95,0.00040378948753803565
2.96,0.0004065310366990689
2.97,0.00040928185475548834
2.98,0.00041204194161848596
2.99,0.0004148112971989138
3.0,0.0004175899214073312
3.01,0.0004203778141540188
3.02,0.00042317497534892333
3.03,0.0004259814049017407
3.04,0.00042879710272182624
3.05,0.0004316220687182423
3.06,0.0004344563027997732
3.07,0.0004372998048748832
3.08,0.0004401525748517297
3.09,0.0004430146126382133
3.1,0.00044588591814187907
3.11,0.00044876649127002885
3.12,0.00045165633192962315
3.13,0.00045455544002733015
3.14,0.00045746381546953995
3.15,0.00046038145816230795
3.16,0.00046330836801144
3.17,0.0004662445449224001
3.18,0.0004691899888003597
3.19,0.00047214469955021303
3.2,0.00047510867707653304
3.21,0.00047808192128358614
3.22,0.0004810644320753834
3.23,0.0004840562093555856
3.24,0.00048705725302759063
3.25,0.0004900675629944751
3.26,0.0004930871391590089
3.27,0.0004961159814237075
3.28,0.0004991540896907347
3.29,0.0005022014638619927
3.3,0.0005052581038390618
3.31,0.0005083240095232154
3.32,0.0005113991808154731
3.33,0.0005144836176165103
3.34,0.0005175773198267099
3.35,0.0005206802873461791
3.36,0.0005237925200746873
3.37,0.0005269140179117586
3.38,0.0005300447807565718
3.39,0.0005331848085080138
3.4,0.000536334101064696
3.41,0.0005394926583248915
3.42,0.0005426604801866286
3.43,0.0005458375665475901
3.44,0.0005490239173051667
3.45,0.0005522195323564742
3.46,0.000555424411598305
3.47,0.0005586385549271448
3.48,0.0005618619622392275
3.49,0.0005650946334304239
3.5,0.0005683365683963705
3.51,0.0005715877670323553
3.52,0.0005748482292333764
3.53,0.0005781179548941558
3.54,0.0005813969439090765
3.55,0.0005846851961722791
3.56,0.0005879827115775563
3.57,0.0005912894900184096
3.58,0.0005946055313880663
3.59,0.000597930835579429
3.6,0.0006012654024850944
3.61,0.000604609231997408
3.62,0.0006079623240083596
3.63,0.0006113246784096805
3.64,0.0006146962950927782
3.65,0.000618077173948753
3.66,0.0006214673148684557
3.67,0.0006248667177423883
3.68,0.0006282753824607614
3.69,0.0006316933089135125
3.7,0.0006351204969902374
3.71,0.000638556946580292
3.72,0.0006420026575726823
3.73,0.0006454576298561239
3.74,0.0006489218633190583
3.75,0.0006523953578495861
3.76,0.000655878113335568
3.77,0.0006593701296645142
3.78,0.0006628714067236454
3.79,0.0006663819443999074
3.8,0.0006699017425799224
3.81,0.0006734308011500043
3.82,0.0006769691199962206
3.83,0.0006805166990042779
3.84,0.0006840735380596277
3.85,0.0006876396370473969
3.86,0.0006912149958524037
3.87,0.0006947996143592205
3.88,0.0006983934924520678
3.89,0.0007019966300148665
3.9,0.0007056090269312924
3.91,0.0007092306830846597
3.92,0.0007128615983580285
3.93,0.0007165017726341323
3.94,0.0007201512057953968
3.95,0.0007238098977240034
3.96,0.0007274778483017713
3.97,0.0007311550574102646
3.98,0.0007348415249307229
3.99,0.0007385372507440763
4.0,0.0007422422347310115
4.01,0.0007459564767718611
4.02,0.0007496799767466681
4.03,0.0007534127345352039
4.04,0.0007571547500168941
4.05,0.0007609060230709316
4.06,0.0007646665535761537
4.07,0.0007684363414111077
4.08,0.0007722153864540711
4.09,0.0007760036885829749
4.1,0.0007798012476755164
4.11,0.0007836080636090386
4.12,0.0007874241362605944
4.13,0.0007912494655069658
4.14,0.0007950840512246084
4.15,0.0007989278932896682
4.16,0.00080278099157805
4.17,0.0008066433459652933
4.18,0.0008105149563266858
4.19,0.0008143958225371878
4.2,0.0008182859444714509
4.21,0.0008221853220038858
4.22,0.0008260939550085366
4.23,0.0008300118433591974
4.24,0.0008339389869293336
4.25,0.0008378753855921023
4.26,0.0008418210392204199
4.27,0.000845775947686846
4.28,0.0008497401108636403
4.29,0.0008537135286228236
4.3,0.0008576962008360477
4.31,0.0008616881273747169
4.32,0.0008656893081099042
4.33,0.0008696997429123766
4.34,0.0008737194316526597
4.35,0.0008777483742009119
4.36,0.000881786570427042
4.37,0.0008858340202006299
4.38,0.0008898907233909475
4.39,0.0008939566798670267
4.4,0.0008980318894975418
4.41,0.0009021163521508772
4.42,0.0009062100676951489
4.43,0.0009103130359981237
4.44,0.0009144252569273414
4.45,0.0009185467303499805
4.46,0.0009226774561329314
4.47,0.0009268174341428172
4.48,0.0009309666642459307
4.49,0.0009351251463082557
4.5,0.0009392928801955391
4.51,0.0009434698657731565
4.52,0.0009476561029062365
4.53,0.0009518515914595788
4.54,0.0009560563312976728
4.55,0.0009602703222847717
4.56,0.0009644935642847576
4.57,0.0009687260571612651
4.58,0.0009729678007776
4.59,0.0009772187949967576
4.6,0.0009814790396814983
4.61,0.0009857485346942197
4.62,0.0009900272798970327
4.63,0.00099431527515178
4.64,0.0009986125203199523
4.65,0.0010029190152628174
4.66,0.001007234759841279
4.67,0.0010115597539159431
4.68,0.0010158939973471809
4.69,0.0010202374899950003
4.7,0.0010245902317191215
4.71,0.001028952222378998
4.72,0.0010333234618337317
4.73,0.0010377039499421994
4.74,0.001042093686562917
4.75,0.0010464926715541098
4.76,0.0010509009047737397
4.77,0.001055318386079413
4.78,0.0010597451153285154
4.79,0.001064181092378068
4.8,0.0010686263170848038
4.81,0.0010730807893051901
4.82,0.0010775445088953633
4.83,0.0010820174757111493
4.84,0.0010864996896081422
4.85,0.001090991150441559
4.86,0.001095491858066375
4.87,0.0011000018123372333
4.88,0.0011045210131084657
4.89,0.0011090494602341739
4.9,0.0011135871535680824
4.91,0.0011181340929636728
4.92,0.0011226902782740947
4.93,0.0011272557093521878
4.94,0.0011318303860505608
4.95,0.0011364143082214565
4.96,0.0011410074757168286
4.97,0.0011456098883883697
4.98,0.0011502215460874132
4.99,0.0011548424486650763
5.0,0.0011594725959721084
5.01,0.0011641119878589598
5.02,0.0011687606241758636
5.03,0.0011734185047726265
5.04,0.0011780856294988848
5.05,0.001182761998203895
5.06,0.001187447610736614
5.07,0.0011921424669457717
5.08,0.0011968465666797282
5.09,0.0012015599097865573
5.1,0.0012062824961140695
5.11,0.0012110143255097178
5.12,0.0012157553978207388
5.13,0.001220505712894001
5.14,0.0012252652705760855
5.15,0.0012300340707133105
5.16,0.0012348121131516353
5.17,0.0012395993977368065
5.18,0.0012443959243141978
5.19,0.001249201692728899
5.2,0.0012540167028257357
5.21,0.0012588409544491996
5.22,0.001263674447443472
5.23,0.0012685171816525073
5.24,0.0012733691569198785
5.25,0.0012782303730889191
5.26,0.0012831008300026284
5.27,0.0012879805275036959
5.28,0.0012928694654345838
5.29,0.001297767643637385
5.3,0.0013026750619539043
5.31,0.001307591720225686
5.32,0.0013125176182939148
5.33,0.0013174527559995616
5.34,0.001322397133183226
5.35,0.001327350749685223
5.36,0.0013323136053456028
5.37,0.001337285700004059
5.38,0.0013422670335000706
5.39,0.0013472576056727465
5.4,0.0013522574163608951
5.41,0.001357266465403102
5.42,0.0013622847526375923
5.43,0.001367312277902255
5.44,0.0013723490410347925
5.45,0.0013773950418724985
5.46,0.0013824502802524663
5.47,0.0013875147560114165
5.48,0.001392588468985784
5.49,0.0013976714190117436
5.5,0.0014027636059251328
5.51,0.0014078650295614792
5.52,0.001412975689756087
5.53,0.001418095586343875
5.54,0.001423224719159526
5.55,0.0014283630880373864
5.56,0.0014335106928114916
5.57,0.0014386675333156558
5.58,0.001443833609383305
5.59,0.0014490089208476315
5.6,0.0014541934675414902
5.61,0.0014593872492974249
5.62,0.0014645902659477595
5.63,0.0014698025173244412
5.64,0.0014750240032591318
5.65,0.0014802547235832349
5.66,0.0014854946781277893
5.67,0.001490743866723628
5.68,0.0014960022892012072
5.69,0.0015012699453906982
5.7,0.0015065468351220127
5.71,0.0015118329582246989
5.72,0.001517128314528099
5.73,0.0015224329038611782
5.74,0.001527746726052616
5.75,0.0015330697809308345
5.76,0.0015384020683239165
5.77,0.0015437435880596346
5.78,0.0015490943399655425
5.79,0.0015544543238687892
5.8,0.0015598235395963321
5.81,0.0015652019869747643
5.82,0.0015705896658303401
5.83,0.0015759865759891363
5.84,0.0015813927172768111
5.85,0.0015868080895188315
5.86,0.0015922326925402863
5.87,0.00159766652616598
5.88,0.0016031095902204577
5.89,0.0016085618845279284
5.9,0.001614023408912288
5.91,0.001619494163197215
5.92,0.001624974147205996
5.93,0.0016304633607616872
5.94,0.0016359618036870063
5.95,0.0016414694758043582
5.96,0.0016469863769359326
5.97,0.0016525125069035253
5.98,0.0016580478655287023
5.99,0.0016635924526326902
6.0,0.0016691462680364047
6.01,0.0016747093115605453
6.02,0.001680281583025431
6.03,0.0016858630822510967
6.04,0.0016914538090573202
6.05,0.0016970537632635134
6.06,0.0017026629446888852
6.07,0.0017082813531522655
6.08,0.0017139089884721987
6.09,0.0017195458504669736
6.1,0.0017251919389545383
6.11,0.0017308472537525303
6.12,0.0017365117946783718
6.13,0.0017421855615490898
6.14,0.0017478685541814836
6.15,0.0017535607723920118
6.16,0.0017592622159968213
6.17,0.0017649728848118454
6.18,0.0017706927786526072
6.19,0.001776421897334444
6.2,0.0017821602406723118
6.21,0.0017879078084808806
6.22,0.0017936646005745677
6.23,0.0017994306167674475
6.24,0.001805205856873284
6.25,0.0018109903207056272
6.26,0.0018167840080776316
6.27,0.0018225869188022233
6.28,0.0018283990526919882
6.29,0.0018342204095592005
6.3,0.0018400509892159212
6.31,0.0018458907914738155
6.32,0.0018517398161443203
6.33,0.001857598063038532
6.34,0.001863465531967236
6.35,0.0018693422227410046
6.36,0.0018752281351700267
6.37,0.0018811232690642077
6.38,0.0018870276242331995
6.39,0.0018929412004862816
6.4,0.0018988639976325393
6.41,0.0019047960154806721
6.42,0.0019107372538390963
6.43,0.001916687712515974
6.44,0.0019226473913191266
6.45,0.0019286162900560612
6.46,0.001934594408534078
6.47,0.0019405817465600736
6.48,0.001946578303940723
