0.000000E+0	4.598624E+0	1.165177E-2
1.000000E+3	4.601594E+0	3.020447E-2
2.000000E+3	4.393800E+0	1.047343E-2
3.000000E+3	4.056682E+0	8.808725E-3
4.000000E+3	3.626872E+0	9.460774E-3
5.000000E+3	3.067508E+0	3.799741E-2
6.000000E+3	2.494413E+0	1.051890E-2
7.000000E+3	1.875404E+0	3.334400E-2
8.000000E+3	1.326485E+0	7.852054E-3
9.000000E+3	8.302760E-1	8.671670E-3
1.000000E+4	4.507029E-1	3.094886E-2
1.100000E+4	1.612574E-1	2.549033E-2
1.200000E+4	7.840488E-2	1.390971E-2
1.300000E+4	1.287246E-1	8.190866E-3
1.400000E+4	3.431215E-1	7.197706E-3
1.500000E+4	7.171292E-1	2.913620E-2
1.600000E+4	1.188924E+0	2.736441E-2
1.700000E+4	1.738306E+0	1.009199E-2
1.800000E+4	2.317767E+0	7.746656E-3
1.900000E+4	2.928950E+0	2.666249E-2
2.000000E+4	3.490630E+0	3.142560E-2
2.100000E+4	3.956630E+0	3.126942E-2
2.200000E+4	4.315134E+0	3.166755E-2
2.300000E+4	4.520065E+0	6.718593E-3
2.400000E+4	4.601051E+0	3.397278E-2
2.500000E+4	4.496894E+0	3.976039E-2
2.600000E+4	4.256429E+0	3.571724E-2
2.700000E+4	3.871776E+0	3.840228E-2
2.800000E+4	3.360945E+0	6.897921E-3
2.900000E+4	2.822373E+0	3.660640E-2
3.000000E+4	2.221198E+0	3.058221E-2
3.100000E+4	1.628547E+0	3.198010E-2
3.200000E+4	1.072338E+0	9.823523E-3
3.300000E+4	6.210539E-1	1.028433E-2
3.400000E+4	3.025000E-1	2.869279E-2
3.500000E+4	1.219502E-1	2.369665E-2
3.600000E+4	9.394766E-2	1.936101E-2
3.700000E+4	2.097200E-1	1.218903E-2
3.800000E+4	4.890013E-1	8.355829E-3
3.900000E+4	9.216462E-1	1.344262E-2
4.000000E+4	1.427060E+0	1.658111E-2
4.100000E+4	1.996102E+0	1.613616E-2
4.200000E+4	2.576731E+0	3.030620E-2
4.300000E+4	3.168791E+0	8.880774E-3
4.400000E+4	3.701386E+0	1.469905E-2
4.500000E+4	4.122888E+0	1.493091E-2
4.600000E+4	4.419505E+0	1.640704E-2
4.700000E+4	4.546244E+0	3.650491E-2
4.800000E+4	4.548410E+0	6.684674E-3
4.900000E+4	4.395271E+0	8.596629E-3
5.000000E+4	4.074975E+0	1.193155E-2
5.100000E+4	3.641116E+0	1.011993E-2
5.200000E+4	3.115852E+0	1.491530E-2
5.300000E+4	2.520980E+0	1.354428E-2
5.400000E+4	1.918233E+0	6.765763E-3
5.500000E+4	1.346280E+0	9.656448E-3
5.600000E+4	8.443682E-1	1.295523E-2
5.700000E+4	4.525975E-1	9.209655E-3
5.800000E+4	1.830969E-1	8.383400E-3
5.900000E+4	7.544617E-2	9.046939E-3
6.000000E+4	1.036617E-1	3.275971E-2
6.100000E+4	3.141045E-1	1.824704E-2
6.200000E+4	6.661963E-1	1.479494E-2
6.300000E+4	1.141033E+0	7.719265E-3
6.400000E+4	1.681496E+0	8.110895E-3
6.500000E+4	2.269815E+0	1.960007E-2
6.600000E+4	2.862024E+0	1.790166E-2
6.700000E+4	3.418880E+0	2.563992E-2
6.800000E+4	3.908320E+0	8.580671E-3
6.900000E+4	4.272541E+0	7.536780E-3
7.000000E+4	4.487429E+0	2.805829E-2
7.100000E+4	4.562182E+0	3.077236E-2
7.200000E+4	4.477746E+0	3.469453E-2
7.300000E+4	4.251572E+0	1.076586E-2
7.400000E+4	3.866237E+0	3.133297E-2
7.500000E+4	3.387854E+0	2.944694E-2
7.600000E+4	2.819356E+0	2.608520E-2
7.700000E+4	2.221157E+0	2.905107E-2
7.800000E+4	1.650352E+0	8.039435E-3
7.900000E+4	1.093939E+0	2.693817E-2
8.000000E+4	6.292983E-1	2.862093E-2
8.100000E+4	2.936134E-1	2.876390E-2
8.200000E+4	1.091167E-1	9.432499E-3
8.300000E+4	6.878665E-2	1.386883E-2
8.400000E+4	1.872494E-1	3.078050E-2
8.500000E+4	4.608836E-1	2.466870E-2
8.600000E+4	8.662778E-1	3.303051E-2
8.700000E+4	1.384991E+0	8.026570E-3
8.800000E+4	1.960686E+0	9.940418E-3
8.900000E+4	2.548146E+0	2.950333E-2
9.000000E+4	3.126021E+0	3.474185E-2
9.100000E+4	3.650345E+0	3.042259E-2
9.200000E+4	4.081405E+0	2.587417E-2
9.300000E+4	4.346088E+0	4.230912E-2
9.400000E+4	4.555811E+0	1.868132E-2
9.500000E+4	4.553130E+0	2.217297E-2
9.600000E+4	4.391720E+0	1.813432E-2
9.700000E+4	4.089455E+0	1.367099E-2
9.800000E+4	3.668218E+0	7.239452E-3
9.900000E+4	3.141031E+0	1.904638E-2
1.000000E+5	2.547924E+0	1.875006E-2
