-1.000000E+5	-1.000000E+5	-1.871063E-3	4.735101E-3
-8.750000E+4	-1.000000E+5	1.960977E-2	4.110103E-3
-7.500000E+4	-1.000000E+5	-8.874751E-3	3.910276E-3
-6.250000E+4	-1.000000E+5	-8.876789E-3	3.910131E-3
-5.000000E+4	-1.000000E+5	-8.731070E-3	3.964236E-3
-3.750000E+4	-1.000000E+5	-8.911436E-3	3.874807E-3
-2.500000E+4	-1.000000E+5	-8.878827E-3	3.850418E-3
-1.250000E+4	-1.000000E+5	-1.216856E-3	1.212311E-2
0.000000E+0	-1.000000E+5	1.318453E-3	1.085040E-2
1.250000E+4	-1.000000E+5	-4.013032E-3	8.592623E-3
2.500000E+4	-1.000000E+5	-7.111856E-3	4.958561E-3
3.750000E+4	-1.000000E+5	1.959652E-2	4.092634E-3
5.000000E+4	-1.000000E+5	1.415804E-2	7.967642E-3
6.250000E+4	-1.000000E+5	-8.897170E-3	3.860492E-3
7.500000E+4	-1.000000E+5	-8.911436E-3	3.894195E-3
8.750000E+4	-1.000000E+5	-8.924683E-3	3.866669E-3
1.000000E+5	-1.000000E+5	-8.911436E-3	3.886853E-3
-1.000000E+5	-8.750000E+4	1.954149E-2	4.192357E-3
-8.750000E+4	-8.750000E+4	-8.933854E-3	3.900993E-3
-7.500000E+4	-8.750000E+4	1.808125E-2	5.192304E-3
-6.250000E+4	-8.750000E+4	-8.840105E-3	3.874550E-3
-5.000000E+4	-8.750000E+4	-3.827571E-3	6.386921E-3
-3.750000E+4	-8.750000E+4	-8.478354E-3	4.175200E-3
-2.500000E+4	-8.750000E+4	-1.041585E-3	7.243479E-3
-1.250000E+4	-8.750000E+4	-3.162155E-3	1.048410E-2
0.000000E+0	-8.750000E+4	5.860202E-3	1.449244E-2
1.250000E+4	-8.750000E+4	-8.919588E-3	3.862728E-3
2.500000E+4	-8.750000E+4	-2.439673E-3	8.639648E-3
3.750000E+4	-8.750000E+4	-5.952217E-3	5.157698E-3
5.000000E+4	-8.750000E+4	-8.915512E-3	3.865752E-3
6.250000E+4	-8.750000E+4	-8.847238E-3	3.867725E-3
7.500000E+4	-8.750000E+4	-8.376453E-3	4.058676E-3
8.750000E+4	-8.750000E+4	-8.857428E-3	3.886483E-3
1.000000E+5	-8.750000E+4	4.718905E-3	1.383657E-2
-1.000000E+5	-7.500000E+4	1.246103E-3	5.124813E-3
-8.750000E+4	-7.500000E+4	2.882166E-2	5.809074E-3
-7.500000E+4	-7.500000E+4	1.155038E-2	1.243534E-2
-6.250000E+4	-7.500000E+4	-8.824819E-3	3.883171E-3
-5.000000E+4	-7.500000E+4	-8.456955E-3	4.054925E-3
-3.750000E+4	-7.500000E+4	-8.856409E-3	3.898227E-3
-2.500000E+4	-7.500000E+4	-8.234810E-3	4.602881E-3
-1.250000E+4	-7.500000E+4	1.114650E-3	6.472718E-3
0.000000E+0	-7.500000E+4	1.957614E-2	4.109271E-3
1.250000E+4	-7.500000E+4	1.839103E-2	8.560029E-3
2.500000E+4	-7.500000E+4	-5.287819E-3	6.417557E-3
3.750000E+4	-7.500000E+4	-2.931857E-3	6.976458E-3
5.000000E+4	-7.500000E+4	8.184574E-3	1.081833E-2
6.250000E+4	-7.500000E+4	1.962811E-2	4.130665E-3
7.500000E+4	-7.500000E+4	-8.875770E-3	3.891229E-3
8.750000E+4	-7.500000E+4	-5.125796E-3	6.775737E-3
1.000000E+5	-7.500000E+4	-4.309565E-3	9.688841E-3
-1.000000E+5	-6.250000E+4	-3.638035E-3	5.249478E-3
-8.750000E+4	-6.250000E+4	5.136701E-3	9.816777E-3
-7.500000E+4	-6.250000E+4	1.968585E-3	1.248233E-2
-6.250000E+4	-6.250000E+4	-8.857428E-3	3.892492E-3
-5.000000E+4	-6.250000E+4	-3.373091E-3	6.786696E-3
-3.750000E+4	-6.250000E+4	-8.852333E-3	3.867730E-3
-2.500000E+4	-6.250000E+4	-8.851314E-3	3.876850E-3
-1.250000E+4	-6.250000E+4	-2.906382E-3	7.098154E-3
0.000000E+0	-6.250000E+4	-8.901246E-3	3.900331E-3
1.250000E+4	-6.250000E+4	1.536761E-2	9.295538E-3
2.500000E+4	-6.250000E+4	4.420334E-3	1.175791E-2
3.750000E+4	-6.250000E+4	9.920975E-3	1.184382E-2
5.000000E+4	-6.250000E+4	-8.886979E-3	3.861266E-3
6.250000E+4	-6.250000E+4	-8.874751E-3	3.928828E-3
7.500000E+4	-6.250000E+4	-8.879846E-3	3.942654E-3
8.750000E+4	-6.250000E+4	-8.646492E-3	3.917075E-3
1.000000E+5	-6.250000E+4	-8.818705E-3	3.873479E-3
-1.000000E+5	-5.000000E+4	8.568395E-4	1.002689E-2
-8.750000E+4	-5.000000E+4	1.121309E-2	1.136754E-2
-7.500000E+4	-5.000000E+4	-8.460012E-3	4.227792E-3
-6.250000E+4	-5.000000E+4	1.109386E-2	6.870235E-3
-5.000000E+4	-5.000000E+4	-8.659739E-3	3.957457E-3
-3.750000E+4	-5.000000E+4	8.913170E-3	1.330845E-2
-2.500000E+4	-5.000000E+4	1.859177E-2	5.459246E-3
-1.250000E+4	-5.000000E+4	1.136390E-2	1.034730E-2
0.000000E+0	-5.000000E+4	-7.219871E-3	5.361505E-3
1.250000E+4	-5.000000E+4	1.023177E-2	1.387613E-2
2.500000E+4	-5.000000E+4	6.282074E-3	1.365638E-2
3.750000E+4	-5.000000E+4	-8.812591E-3	3.832709E-3
5.000000E+4	-5.000000E+4	1.958124E-2	4.063639E-3
6.250000E+4	-5.000000E+4	8.948835E-3	1.132281E-2
