0.000000e+00, 9.999999e-01
5.000000e-02, 9.995797e-01
1.000000e-01, 9.988502e-01
1.500000e-01, 9.981105e-01
2.000000e-01, 9.974643e-01
2.500000e-01, 9.969349e-01
3.000000e-01, 9.965137e-01
3.500000e-01, 9.961818e-01
4.000000e-01, 9.959206e-01
4.500000e-01, 9.957139e-01
5.000000e-01, 9.955490e-01
5.500000e-01, 9.954162e-01
6.000000e-01, 9.953082e-01
6.500000e-01, 9.952194e-01
7.000000e-01, 9.951458e-01
7.500000e-01, 9.950841e-01
8.000000e-01, 9.950319e-01
8.500000e-01, 9.949876e-01
9.000000e-01, 9.949495e-01
9.500000e-01, 9.949165e-01
1.000000e+00, 9.948878e-01
1.050000e+00, 9.948625e-01
1.100000e+00, 9.948401e-01
1.150000e+00, 9.948205e-01
1.200000e+00, 9.948029e-01
1.250000e+00, 9.947870e-01
1.300000e+00, 9.947727e-01
1.350000e+00, 9.947597e-01
1.400000e+00, 9.947479e-01
1.450000e+00, 9.947370e-01
1.500000e+00, 9.947271e-01
1.550000e+00, 9.947178e-01
1.600000e+00, 9.947092e-01
1.650000e+00, 9.947013e-01
1.700000e+00, 9.946938e-01
1.750000e+00, 9.946867e-01
1.800000e+00, 9.946801e-01
1.850000e+00, 9.946738e-01
1.900000e+00, 9.946679e-01
1.950000e+00, 9.946622e-01
2.000000e+00, 9.946567e-01
2.050000e+00, 9.946515e-01
2.100000e+00, 9.946465e-01
2.150000e+00, 9.946416e-01
2.200000e+00, 9.946369e-01
2.250000e+00, 9.946324e-01
2.300000e+00, 9.946279e-01
2.350000e+00, 9.946236e-01
2.400000e+00, 9.946194e-01
2.450000e+00, 9.946152e-01
2.500000e+00, 9.946111e-01
2.550000e+00, 9.946071e-01
2.600000e+00, 9.946032e-01
2.650000e+00, 9.945993e-01
2.700000e+00, 9.945955e-01
2.750000e+00, 9.945917e-01
2.800000e+00, 9.945880e-01
2.850000e+00, 9.945842e-01
2.900000e+00, 9.945805e-01
2.950000e+00, 9.945768e-01
3.000000e+00, 9.945731e-01
3.050000e+00, 9.945694e-01
3.100000e+00, 9.945657e-01
3.150000e+00, 9.945621e-01
3.200000e+00, 9.945584e-01
3.250000e+00, 9.945547e-01
3.300000e+00, 9.945510e-01
3.350000e+00, 9.945473e-01
3.400000e+00, 9.945436e-01
3.450000e+00, 9.945399e-01
3.500000e+00, 9.945362e-01
3.550000e+00, 9.945324e-01
3.600000e+00, 9.945287e-01
3.650000e+00, 9.945249e-01
3.700000e+00, 9.945211e-01
3.750000e+00, 9.945172e-01
3.800000e+00, 9.945134e-01
3.850000e+00, 9.945095e-01
3.900000e+00, 9.945055e-01
3.950000e+00, 9.945016e-01
4.000000e+00, 9.944976e-01
4.050000e+00, 9.944936e-01
4.100000e+00, 9.944895e-01
4.150000e+00, 9.944855e-01
4.200000e+00, 9.944813e-01
4.250000e+00, 9.944772e-01
4.300000e+00, 9.944730e-01
4.350000e+00, 9.944688e-01
4.400000e+00, 9.944645e-01
4.450000e+00, 9.944602e-01
4.500000e+00, 9.944558e-01
4.550000e+00, 9.944514e-01
4.600000e+00, 9.944469e-01
4.650000e+00, 9.944425e-01
4.700000e+00, 9.944379e-01
4.750000e+00, 9.944333e-01
4.800000e+00, 9.944287e-01
4.850000e+00, 9.944240e-01
4.900000e+00, 9.944193e-01
4.950000e+00, 9.944144e-01
5.000000e+00, 9.944095e-01
5.050000e+00, 9.944046e-01
5.100000e+00, 9.943998e-01
5.150000e+00, 9.943949e-01
5.200000e+00, 9.943899e-01
5.250000e+00, 9.943848e-01
5.300000e+00, 9.943797e-01
5.350000e+00, 9.943746e-01
5.400000e+00, 9.943694e-01
5.450000e+00, 9.943642e-01
5.500000e+00, 9.943590e-01
5.550000e+00, 9.943537e-01
5.600000e+00, 9.943483e-01
5.650000e+00, 9.943430e-01
5.700000e+00, 9.943375e-01
5.750000e+00, 9.943324e-01
5.800000e+00, 9.943271e-01
5.850000e+00, 9.943217e-01
5.900000e+00, 9.943163e-01
5.950000e+00, 9.943109e-01
6.000000e+00, 9.943055e-01
6.050000e+00, 9.943000e-01
6.100000e+00, 9.942945e-01
6.150000e+00, 9.942890e-01
6.200000e+00, 9.942834e-01
6.250000e+00, 9.942778e-01
6.300000e+00, 9.942722e-01
6.350000e+00, 9.942665e-01
6.400000e+00, 9.942607e-01
6.450000e+00, 9.942550e-01
6.500000e+00, 9.942491e-01
6.550000e+00, 9.942432e-01
6.600000e+00, 9.942373e-01
6.650000e+00, 9.942313e-01
6.700000e+00, 9.942253e-01
6.750000e+00, 9.942192e-01
6.800000e+00, 9.942130e-01
6.850000e+00, 9.942068e-01
6.900000e+00, 9.942006e-01
6.950000e+00, 9.941942e-01
7.000000e+00, 9.941879e-01
7.050000e+00, 9.941814e-01
7.100000e+00, 9.941749e-01
7.150000e+00, 9.941684e-01
7.200000e+00, 9.941618e-01
7.250000e+00, 9.941551e-01
7.300000e+00, 9.941484e-01
7.350000e+00, 9.941416e-01
7.400000e+00, 9.941347e-01
7.450000e+00, 9.941278e-01
7.500000e+00, 9.941208e-01
7.550000e+00, 9.941138e-01
7.600000e+00, 9.941067e-01
7.650000e+00, 9.940995e-01
7.700000e+00, 9.940923e-01
7.750000e+00, 9.940850e-01
7.800000e+00, 9.940776e-01
7.850000e+00, 9.940702e-01
7.900000e+00, 9.940627e-01
7.950000e+00, 9.940551e-01
8.000000e+00, 9.940475e-01
8.050000e+00, 9.940398e-01
8.100000e+00, 9.940320e-01
8.150000e+00, 9.940242e-01
