8.402489E-3	-5.646433E+0
8.463696E-3	-5.646420E+0
8.472875E-3	-5.646415E+0
8.482105E-3	-5.646414E+0
8.487696E-3	-5.646435E+0
8.494861E-3	-5.645347E+0
8.499909E-3	-5.420659E+0
8.506544E-3	-5.251931E+0
8.512018E-3	-5.147426E+0
8.518602E-3	-5.069491E+0
8.525677E-3	-5.023197E+0
8.534366E-3	-4.949104E+0
8.539814E-3	-4.865407E+0
8.549509E-3	-4.738462E+0
8.560457E-3	-4.566795E+0
8.568255E-3	-4.486213E+0
8.571250E-3	-4.399149E+0
8.573225E-3	-4.268710E+0
8.570191E-3	-4.168983E+0
8.564717E-3	-4.097367E+0
8.562510E-3	-3.881462E+0
8.556313E-3	-3.805535E+0
8.550645E-3	-3.779308E+0
8.546850E-3	-3.709248E+0
8.546488E-3	-3.600448E+0
8.547211E-3	-3.570039E+0
8.547198E-3	-3.567587E+0
8.543997E-3	-3.567741E+0
8.538549E-3	-3.584730E+0
8.528556E-3	-3.591645E+0
8.519300E-3	-3.607835E+0
8.507797E-3	-3.622490E+0
8.498592E-3	-3.594732E+0
8.492834E-3	-3.625851E+0
8.490536E-3	-3.626990E+0
8.492162E-3	-3.628323E+0
8.495054E-3	-3.629287E+0
8.500606E-3	-3.629376E+0
8.504892E-3	-3.629413E+0
8.507151E-3	-3.629444E+0
8.506544E-3	-3.629462E+0
8.506790E-3	-3.629483E+0
8.507822E-3	-3.629496E+0
8.509901E-3	-3.629512E+0
8.513129E-3	-3.629522E+0
8.517518E-3	-3.629533E+0
8.520926E-3	-3.629538E+0
8.522992E-3	-4.310973E+0
8.526929E-3	-4.583956E+0
8.530002E-3	-5.647214E+0
8.530919E-3	-5.647050E+0
8.529834E-3	-5.646998E+0
8.528582E-3	-5.391042E+0
8.523883E-3	-5.137997E+0
8.517931E-3	-5.137471E+0
8.512728E-3	-5.137413E+0
8.507280E-3	-5.137402E+0
8.502930E-3	-5.137382E+0
8.493931E-3	-5.137381E+0
8.493789E-3	-5.137360E+0
8.492266E-3	-5.137354E+0
8.491078E-3	-5.137344E+0
