2.096208E-1	-1.735568E-1
2.047236E-1	-1.738219E-1
2.042960E-1	-1.738270E-1
2.038977E-1	-1.738687E-1
2.034999E-1	-1.738889E-1
2.031061E-1	-1.738877E-1
2.027208E-1	-1.739170E-1
2.021129E-1	-1.739303E-1
2.019327E-1	-1.738882E-1
2.015850E-1	-1.739485E-1
2.013429E-1	-1.739647E-1
2.011901E-1	-1.739301E-1
2.011411E-1	-1.739198E-1
2.011038E-1	-1.739430E-1
2.011004E-1	-1.739613E-1
2.011177E-1	-1.739324E-1
2.011515E-1	-1.739313E-1
2.011968E-1	-1.739466E-1
2.012552E-1	-1.739377E-1
2.013215E-1	-1.739252E-1
2.014130E-1	-1.739266E-1
2.015390E-1	-1.738998E-1
2.016868E-1	-1.739274E-1
2.018373E-1	-1.739373E-1
2.019385E-1	-1.738960E-1
2.020442E-1	-1.738917E-1
2.021818E-1	-1.739075E-1
2.023042E-1	-1.738859E-1
2.024588E-1	-1.738821E-1
2.026184E-1	-1.739064E-1
2.028195E-1	-1.738577E-1
2.033006E-1	-1.738318E-1
2.033974E-1	-1.738767E-1
2.035271E-1	-1.738581E-1
2.036729E-1	-1.738689E-1
2.038104E-1	-1.738543E-1
2.039822E-1	-1.738372E-1
2.041224E-1	-1.738359E-1
2.042991E-1	-1.738174E-1
2.045158E-1	-1.738250E-1
2.048536E-1	-1.738445E-1
2.049568E-1	-1.737933E-1
2.051443E-1	-1.738128E-1
2.053553E-1	-1.737970E-1
2.055794E-1	-1.738001E-1
2.057891E-1	-1.738137E-1
2.059894E-1	-1.737754E-1
2.062298E-1	-1.737626E-1
2.065269E-1	-1.737217E-1
2.068597E-1	-1.737270E-1
2.071033E-1	-1.737165E-1
2.073299E-1	-1.737505E-1
2.075868E-1	-1.736997E-1
2.077775E-1	-1.737052E-1
2.079775E-1	-1.737012E-1
2.082004E-1	-1.736983E-1
2.084351E-1	-1.736497E-1
2.087933E-1	-1.736660E-1
2.089260E-1	-1.736605E-1
2.091354E-1	-1.736501E-1
2.093686E-1	-1.736148E-1
2.096077E-1	-1.736262E-1
2.098743E-1	-1.736199E-1
2.101256E-1	-1.735849E-1
2.103909E-1	-1.735836E-1
2.106443E-1	-1.736065E-1
2.108894E-1	-1.735383E-1
2.111339E-1	-1.735343E-1
2.113888E-1	-1.735039E-1
2.116349E-1	-1.734914E-1
2.119165E-1	-1.735183E-1
2.121823E-1	-1.734833E-1
2.124543E-1	-1.735098E-1
2.127142E-1	-1.734421E-1
2.129867E-1	-1.734626E-1
2.132502E-1	-1.734506E-1
2.135092E-1	-1.734052E-1
2.137513E-1	-1.734214E-1
2.140135E-1	-1.733958E-1
2.142804E-1	-1.733766E-1
2.145448E-1	-1.733484E-1
2.148243E-1	-1.733584E-1
2.150901E-1	-1.733440E-1
2.153404E-1	-1.733273E-1
2.155753E-1	-1.732811E-1
2.158550E-1	-1.732804E-1
2.161572E-1	-1.732686E-1
2.164625E-1	-1.732268E-1
2.167235E-1	-1.732029E-1
2.169854E-1	-1.731639E-1
2.172278E-1	-1.731257E-1
2.174853E-1	-1.731252E-1
2.177818E-1	-1.730669E-1
2.180623E-1	-1.730198E-1
2.183420E-1	-1.729758E-1
2.186061E-1	-1.729505E-1
2.188743E-1	-1.728697E-1
2.191553E-1	-1.728056E-1
2.194552E-1	-1.726808E-1
2.197116E-1	-1.726023E-1
2.199858E-1	-1.725145E-1
2.202531E-1	-1.723397E-1
2.205429E-1	-1.721793E-1
2.207926E-1	-1.719248E-1
2.210605E-1	-1.716224E-1
2.213247E-1	-1.712318E-1
2.215568E-1	-1.707054E-1
2.218352E-1	-1.700633E-1
2.220894E-1	-1.692205E-1
2.223834E-1	-1.680437E-1
2.226716E-1	-1.666165E-1
2.229520E-1	-1.646356E-1
2.232212E-1	-1.621582E-1
2.234799E-1	-1.587660E-1
2.237628E-1	-1.540903E-1
2.241474E-1	-1.510486E-1
2.242652E-1	-1.369866E-1
2.245349E-1	-1.187111E-1
2.248200E-1	-6.444977E-2
2.251123E-1	-2.517266E-2
2.253882E-1	-1.330616E-2
2.256423E-1	-6.271740E-3
2.259110E-1	-3.078782E-3
2.261604E-1	-1.481496E-3
2.264246E-1	-7.308710E-4
2.266722E-1	-3.690250E-4
2.269460E-1	-2.058060E-4
2.271974E-1	-6.980500E-5
2.276029E-1	-2.612900E-5
2.277378E-1	4.720000E-7
2.280086E-1	1.156200E-5
2.282934E-1	2.077500E-5
