-5.000000E+4	-5.000000E+4	3.934141E+0	1.315655E-1
-3.750000E+4	-5.000000E+4	4.449640E+0	3.458574E-2
-2.500000E+4	-5.000000E+4	4.864358E+0	6.272701E-3
-1.250000E+4	-5.000000E+4	5.130826E+0	6.092674E-3
0.000000E+0	-5.000000E+4	5.222612E+0	9.941257E-3
1.250000E+4	-5.000000E+4	5.150554E+0	1.320789E-2
2.500000E+4	-5.000000E+4	4.932693E+0	9.882896E-3
3.750000E+4	-5.000000E+4	4.630456E+0	1.942746E-2
5.000000E+4	-5.000000E+4	4.280656E+0	1.060697E-2
-5.000000E+4	-3.750000E+4	4.948497E+0	6.020811E-3
-3.750000E+4	-3.750000E+4	5.490904E+0	7.171877E-3
-2.500000E+4	-3.750000E+4	5.961893E+0	7.338226E-3
-1.250000E+4	-3.750000E+4	6.237307E+0	6.933699E-3
0.000000E+0	-3.750000E+4	6.285575E+0	5.879126E-3
1.250000E+4	-3.750000E+4	6.128009E+0	7.643529E-3
2.500000E+4	-3.750000E+4	5.795202E+0	9.236636E-3
3.750000E+4	-3.750000E+4	5.345875E+0	7.687219E-3
5.000000E+4	-3.750000E+4	4.824428E+0	7.240423E-3
-5.000000E+4	-2.500000E+4	5.919750E+0	6.967596E-3
-3.750000E+4	-2.500000E+4	6.524350E+0	1.124001E-2
-2.500000E+4	-2.500000E+4	7.065998E+0	1.018972E-2
-1.250000E+4	-2.500000E+4	7.353525E+0	6.775568E-3
0.000000E+0	-2.500000E+4	7.369954E+0	7.130499E-3
1.250000E+4	-2.500000E+4	7.127197E+0	8.492011E-3
2.500000E+4	-2.500000E+4	6.669918E+0	6.026318E-3
3.750000E+4	-2.500000E+4	6.063287E+0	8.038466E-3
5.000000E+4	-2.500000E+4	5.393460E+0	8.087607E-3
-5.000000E+4	-1.250000E+4	6.750700E+0	1.872817E-2
-3.750000E+4	-1.250000E+4	7.466977E+0	1.615601E-1
-2.500000E+4	-1.250000E+4	8.018702E+0	9.164324E-3
-1.250000E+4	-1.250000E+4	8.332324E+0	6.998301E-3
0.000000E+0	-1.250000E+4	8.325032E+0	8.690382E-3
1.250000E+4	-1.250000E+4	8.009344E+0	7.043822E-3
2.500000E+4	-1.250000E+4	7.450214E+0	7.955806E-3
3.750000E+4	-1.250000E+4	6.728108E+0	5.573973E-3
5.000000E+4	-1.250000E+4	5.912275E+0	7.510476E-3
-5.000000E+4	0.000000E+0	7.411696E+0	5.928223E-3
-3.750000E+4	0.000000E+0	8.081806E+0	6.708861E-3
-2.500000E+4	0.000000E+0	8.721722E+0	8.924932E-3
-1.250000E+4	0.000000E+0	9.040485E+0	1.517781E-2
0.000000E+0	0.000000E+0	9.012872E+0	7.953150E-3
1.250000E+4	0.000000E+0	8.668043E+0	5.226259E-3
2.500000E+4	0.000000E+0	8.044326E+0	6.598225E-3
3.750000E+4	0.000000E+0	7.217457E+0	6.309739E-3
5.000000E+4	0.000000E+0	6.293597E+0	6.179394E-3
-5.000000E+4	1.250000E+4	7.810270E+0	1.326594E-2
-3.750000E+4	1.250000E+4	8.476295E+0	6.932290E-3
-2.500000E+4	1.250000E+4	9.118976E+0	5.927332E-3
-1.250000E+4	1.250000E+4	9.449656E+0	7.103413E-3
0.000000E+0	1.250000E+4	9.415437E+0	6.017738E-3
1.250000E+4	1.250000E+4	9.052525E+0	7.664715E-3
2.500000E+4	1.250000E+4	8.407488E+0	5.119270E-2
3.750000E+4	1.250000E+4	7.501187E+0	5.724853E-3
5.000000E+4	1.250000E+4	6.490306E+0	7.008321E-3
-5.000000E+4	2.500000E+4	7.944471E+0	7.037761E-3
-3.750000E+4	2.500000E+4	8.599440E+0	1.114623E-2
-2.500000E+4	2.500000E+4	9.211709E+0	7.189546E-3
-1.250000E+4	2.500000E+4	9.530341E+0	6.460132E-3
0.000000E+0	2.500000E+4	9.501042E+0	6.778466E-3
1.250000E+4	2.500000E+4	9.133041E+0	7.296528E-3
2.500000E+4	2.500000E+4	8.445931E+0	6.957371E-3
3.750000E+4	2.500000E+4	7.542293E+0	6.236581E-3
5.000000E+4	2.500000E+4	6.488665E+0	6.375168E-3
-5.000000E+4	3.750000E+4	7.818557E+0	6.292988E-3
-3.750000E+4	3.750000E+4	8.441096E+0	5.239247E-3
-2.500000E+4	3.750000E+4	9.014771E+0	6.382450E-3
-1.250000E+4	3.750000E+4	9.299429E+0	5.822720E-3
0.000000E+0	3.750000E+4	9.265897E+0	7.358566E-3
1.250000E+4	3.750000E+4	8.889099E+0	6.802954E-3
2.500000E+4	3.750000E+4	8.210006E+0	7.214075E-3
3.750000E+4	3.750000E+4	7.306291E+0	7.474151E-3
5.000000E+4	3.750000E+4	6.255830E+0	5.656943E-3
-5.000000E+4	5.000000E+4	7.430131E+0	8.230309E-3
-3.750000E+4	5.000000E+4	7.999695E+0	6.756928E-3
-2.500000E+4	5.000000E+4	8.516635E+0	5.792594E-3
-1.250000E+4	5.000000E+4	8.773394E+0	7.232170E-3
0.000000E+0	5.000000E+4	8.738794E+0	8.325359E-3
1.250000E+4	5.000000E+4	8.358146E+0	6.672260E-3
2.500000E+4	5.000000E+4	7.705161E+0	7.788337E-3
3.750000E+4	5.000000E+4	6.838544E+0	4.775853E-3
5.000000E+4	5.000000E+4	5.832918E+0	6.649509E-3
