-3.000000E+5	-3.000000E+5	1.639225E-1	4.487438E-3
-1.000000E+5	-3.000000E+5	2.318875E-1	3.945123E-3
1.000000E+5	-3.000000E+5	2.433683E-1	4.851819E-3
3.000000E+5	-3.000000E+5	1.284450E-1	4.829441E-3
-3.000000E+5	-1.000000E+5	2.288312E-1	5.462604E-3
-1.000000E+5	-1.000000E+5	7.750302E-1	4.393901E-3
1.000000E+5	-1.000000E+5	5.382633E-1	4.364179E-3
3.000000E+5	-1.000000E+5	2.493249E-1	4.528551E-3
-3.000000E+5	1.000000E+5	2.334681E-1	4.207226E-3
-1.000000E+5	1.000000E+5	7.238122E-1	3.872420E-3
1.000000E+5	1.000000E+5	5.114102E-1	4.658807E-3
3.000000E+5	1.000000E+5	2.138586E-1	4.289003E-3
-3.000000E+5	3.000000E+5	1.139415E-1	4.027444E-3
-1.000000E+5	3.000000E+5	2.289831E-1	4.432634E-3
1.000000E+5	3.000000E+5	2.083588E-1	4.864583E-3
3.000000E+5	3.000000E+5	9.578514E-2	5.257592E-3
