0.000000E+0	3.685689E+0	1.406079E-2
2.000000E+3	3.491157E+0	2.529301E-2
4.000000E+3	3.209496E+0	6.725839E-3
6.000000E+3	2.894516E+0	5.184017E-3
8.000000E+3	2.504061E+0	8.765812E-3
1.000000E+4	2.169660E+0	5.157592E-3
1.200000E+4	1.783558E+0	1.885294E-2
1.400000E+4	1.448469E+0	6.951760E-3
1.600000E+4	1.122774E+0	4.379929E-3
1.800000E+4	8.085896E-1	9.485023E-3
2.000000E+4	5.634042E-1	6.201112E-3
2.200000E+4	3.983727E-1	3.876600E-3
2.400000E+4	3.216436E-1	5.563854E-3
2.600000E+4	2.914251E-1	1.706534E-2
2.800000E+4	3.175806E-1	3.940580E-3
3.000000E+4	4.182047E-1	1.215950E-2
3.200000E+4	6.348508E-1	6.451359E-3
3.400000E+4	8.730094E-1	8.916737E-3
3.600000E+4	1.178301E+0	2.481998E-2
3.800000E+4	1.514357E+0	1.137341E-2
4.000000E+4	1.912371E+0	1.444282E-2
4.200000E+4	2.308105E+0	2.060690E-2
4.400000E+4	2.690535E+0	3.494033E-2
4.600000E+4	3.039810E+0	1.301629E-2
4.800000E+4	3.359460E+0	1.733705E-2
5.000000E+4	3.603876E+0	1.268978E-2
5.200000E+4	3.838288E+0	2.050864E-2
5.400000E+4	3.920571E+0	1.838717E-2
5.600000E+4	3.933111E+0	6.626909E-3
5.800000E+4	3.855316E+0	5.042275E-3
6.000000E+4	3.696338E+0	4.223716E-3
6.200000E+4	3.487953E+0	6.548128E-3
6.400000E+4	3.217112E+0	5.044423E-3
6.600000E+4	2.893734E+0	4.352017E-3
6.800000E+4	2.506308E+0	8.121389E-3
7.000000E+4	2.167665E+0	4.196137E-3
