2019_05_08_15_01_20	205.50	0.0	
2019_05_08_15_01_21	205.44872	0.0	391.451 mk
2019_05_08_15_01_22	205.44547	0.0	391.480 mk
2019_05_08_15_01_22	205.44677	0.0	391.438 mk
2019_05_08_15_01_23	205.44599	0.0	391.443 mk
2019_05_08_15_01_24	205.44703	0.0	391.476 mk
2019_05_08_15_01_24	205.99532	0.0	391.478 mk
2019_05_08_15_01_25	1997.6665	0.0	391.451 mk
2019_05_08_15_01_26	1997.5859	0	391.438 mk
2019_05_08_15_01_27	1997.2442	1	391.413 mk
2019_05_08_15_01_27	1997.2598	2	391.489 mk
2019_05_08_15_01_28	1997.2663	3	391.409 mk
2019_05_08_15_01_29	1997.2663	4	391.493 mk
2019_05_08_15_01_30	1997.2663	4	391.461 mk
2019_05_08_15_01_31	1997.2715	4	391.451 mk
2019_05_08_15_01_32	1997.2624	4	391.438 mk
2019_05_08_15_01_33	1997.2624	4	391.443 mk
2019_05_08_15_01_33	203.30097	4	391.436 mk
2019_05_08_15_01_34	203.47456	4	391.449 mk
2019_05_08_15_01_35	203.48014	4	391.443 mk
2019_05_08_15_01_35	203.48637	4	391.438 mk
2019_05_08_15_01_36	203.49182	4	391.470 mk
2019_05_08_15_01_37	203.50557	4	391.487 mk
2019_05_08_15_01_38	203.50635	4	391.457 mk
2019_05_08_15_01_39	203.51076	4	391.417 mk
2019_05_08_15_01_39	203.50959	4	391.495 mk
2019_05_08_15_01_40	203.50985	4	391.445 mk
2019_05_08_15_01_41	203.50739	4	391.476 mk
2019_05_08_15_01_42	203.51024	4	391.436 mk
2019_05_08_15_01_42	203.51206	4	391.434 mk
2019_05_08_15_01_43	203.51348	4	391.443 mk
2019_05_08_15_01_44	203.51413	4	391.455 mk
2019_05_08_15_01_45	203.51621	4	391.420 mk
