2019_05_08_15_03_21	203.55	0.0	
2019_05_08_15_03_22	203.54631	0.0	391.432 mk
2019_05_08_15_03_23	203.54605	0.0	391.436 mk
2019_05_08_15_03_24	203.54553	0.0	391.428 mk
2019_05_08_15_03_24	203.54618	0.0	391.418 mk
2019_05_08_15_03_25	203.54579	0.0	391.424 mk
2019_05_08_15_03_26	203.54683	0.0	391.470 mk
2019_05_08_15_03_26	203.54553	0.0	391.459 mk
2019_05_08_15_03_27	203.54592	0.0	391.470 mk
2019_05_08_15_03_28	203.54566	0.0	391.415 mk
2019_05_08_15_03_29	203.54644	0.0	391.455 mk
2019_05_08_15_03_29	203.54605	0.0	391.476 mk
2019_05_08_15_03_30	1996.43	0.0	391.453 mk
2019_05_08_15_03_31	1996.8817	0	391.453 mk
2019_05_08_15_03_32	1996.8141	1	391.461 mk
2019_05_08_15_03_32	1996.9882	2	391.409 mk
2019_05_08_15_03_33	1997.0805	3	391.476 mk
2019_05_08_15_03_34	1997.074	4	391.440 mk
2019_05_08_15_03_35	1997.074	5	391.428 mk
2019_05_08_15_03_36	1997.0675	5	391.501 mk
2019_05_08_15_03_37	1997.0688	5	391.430 mk
2019_05_08_15_03_38	1996.996	5	391.434 mk
2019_05_08_15_03_38	1996.9167	5	391.434 mk
2019_05_08_15_03_39	1996.3944	5	391.464 mk
2019_05_08_15_03_40	1996.3242	5	391.466 mk
2019_05_08_15_03_41	1996.2865	5	391.440 mk
2019_05_08_15_03_42	1996.1891	5	391.495 mk
2019_05_08_15_03_43	1996.1917	5	391.401 mk
2019_05_08_15_03_43	1996.1878	5	391.470 mk
2019_05_08_15_03_44	1996.1891	5	391.430 mk
2019_05_08_15_03_45	1996.1852	5	391.484 mk
2019_05_08_15_03_46	1996.1878	5	391.447 mk
2019_05_08_15_03_47	1996.1904	5	391.449 mk
2019_05_08_15_03_48	1996.1826	5	391.457 mk
2019_05_08_15_03_49	1996.1891	5	391.453 mk
2019_05_08_15_03_50	1996.1891	5	391.480 mk
2019_05_08_15_03_50	1996.1904	5	391.466 mk
2019_05_08_15_03_51	1996.1865	5	391.451 mk
2019_05_08_15_03_52	1996.1878	5	391.432 mk
2019_05_08_15_03_53	1996.1865	5	391.478 mk
2019_05_08_15_03_54	1996.1852	5	391.428 mk
2019_05_08_15_03_55	1996.2086	5	391.464 mk
2019_05_08_15_03_56	202.63357	5	391.394 mk
2019_05_08_15_03_57	202.61826	5	391.398 mk
2019_05_08_15_03_58	202.61126	5	391.432 mk
2019_05_08_15_03_59	202.60516	5	391.457 mk
2019_05_08_15_03_59	202.60231	5	391.453 mk
2019_05_08_15_04_00	202.59997	5	391.470 mk
2019_05_08_15_04_01	202.5953	5	391.466 mk
2019_05_08_15_04_02	202.5918	5	391.438 mk
2019_05_08_15_04_03	202.58765	5	391.443 mk
2019_05_08_15_04_04	202.59024	5	391.466 mk
2019_05_08_15_04_05	201.95982	5	391.438 mk
2019_05_08_15_04_06	201.91896	5	391.453 mk
2019_05_08_15_04_07	201.91052	5	391.508 mk
2019_05_08_15_04_08	201.89768	5	391.512 mk
2019_05_08_15_04_08	201.869	5	391.441 mk
2019_05_08_15_04_09	201.845	5	391.424 mk
