2019_05_08_16_26_25	46798.64	0.0	
2019_05_08_16_26_26	47423.351	0.0	4282.007 mk
2019_05_08_16_26_27	47593.849	0.0	4288.221 mk
2019_05_08_16_26_28	47643.264	0.0	4281.261 mk
2019_05_08_16_26_29	47761.855	0.0	4287.866 mk
2019_05_08_16_26_30	47758.999	0.0	4290.525 mk
2019_05_08_16_26_31	47812.497	0.0	4284.184 mk
2019_05_08_16_26_32	47907.937	0.0	4280.000 mk
2019_05_08_16_26_33	47990.167	0.0	4283.010 mk
2019_05_08_16_26_33	48099.041	0.0	4277.528 mk
2019_05_08_16_26_34	48146.97	0.0	4283.054 mk
2019_05_08_16_26_35	48227.478	0.0	4283.053 mk
2019_05_08_16_26_36	48352.541	0.0	4275.021 mk
2019_05_08_16_26_37	48377.386	0.0	4278.332 mk
2019_05_08_16_26_38	48449.873	0.0	4275.329 mk
2019_05_08_16_26_39	48532.663	0.0	4277.927 mk
2019_05_08_16_26_40	48618.505	0.0	4276.068 mk
2019_05_08_16_26_41	48696.47	0.0	4275.745 mk
2019_05_08_16_26_42	48776.925	0.0	4273.471 mk
2019_05_08_16_26_43	48863.693	0.0	4280.039 mk
2019_05_08_16_26_44	48956.761	0.0	4271.579 mk
2019_05_08_16_26_44	49026.6	0.0	4269.482 mk
2019_05_08_16_26_45	49104.408	0.0	4270.179 mk
2019_05_08_16_26_46	49185.868	0.0	4276.684 mk
2019_05_08_16_26_47	49264.198	0.0	4266.094 mk
2019_05_08_16_26_48	49416.61	0.0	4262.914 mk
2019_05_08_16_26_49	49424.318	0.0	4266.064 mk
2019_05_08_16_26_50	49510.799	0.0	4261.960 mk
2019_05_08_16_26_51	49652.004	0.0	4257.708 mk
2019_05_08_16_26_52	49696.581	0.0	4261.204 mk
2019_05_08_16_26_53	49735.551	0.0	4265.039 mk
2019_05_08_16_26_54	49839.156	0.0	4265.366 mk
2019_05_08_16_26_55	49948.317	0.0	4263.070 mk
2019_05_08_16_26_56	50017.569	0.0	4257.943 mk
2019_05_08_16_26_56	50090.382	0.0	4257.074 mk
2019_05_08_16_26_57	50171.999	0.0	4264.383 mk
2019_05_08_16_26_58	50261.323	0.0	4262.812 mk
2019_05_08_16_26_59	50349.802	0.0	4250.870 mk
2019_05_08_16_27_00	50442.765	0.0	4253.843 mk
