2019_05_08_16_46_31	42120.82	0.1	
2019_05_08_16_46_32	42813.805	0.1	3155.015 mk
2019_05_08_16_46_33	42903.755	0.1	3155.311 mk
2019_05_08_16_46_34	42993.369	0.1	3151.597 mk
2019_05_08_16_46_35	43074.229	0.1	3151.445 mk
2019_05_08_16_46_36	43171.027	0.1	3148.162 mk
2019_05_08_16_46_36	43217.117	0.1	3150.951 mk
2019_05_08_16_46_37	43316.353	0.1	3150.203 mk
2019_05_08_16_46_38	43416.971	0.1	3149.003 mk
2019_05_08_16_46_39	43503.374	0.1	3150.600 mk
2019_05_08_16_46_40	43599.871	0.1	3148.231 mk
2019_05_08_16_46_41	43702.316	0.1	3144.449 mk
2019_05_08_16_46_42	43777.346	0.1	3140.261 mk
2019_05_08_16_46_43	43852.937	0.1	3146.023 mk
2019_05_08_16_46_44	43954.625	0.1	3140.090 mk
2019_05_08_16_46_45	44059.198	0.1	3136.838 mk
2019_05_08_16_46_46	44138.115	0.1	3136.140 mk
2019_05_08_16_46_47	44202.816	0.1	3135.503 mk
2019_05_08_16_46_48	44297.905	0.1	3137.608 mk
2019_05_08_16_46_49	44400.388	0.1	3137.458 mk
2019_05_08_16_46_49	44467.841	0.1	3137.662 mk
2019_05_08_16_46_50	44583.353	0.1	3135.380 mk
2019_05_08_16_46_51	44689.945	0.1	3131.497 mk
2019_05_08_16_46_52	44729.801	0.1	3132.677 mk
2019_05_08_16_46_53	44822.686	0.1	3124.639 mk
2019_05_08_16_46_54	44969.773	0.1	3128.843 mk
2019_05_08_16_46_55	45005.899	0.1	3128.095 mk
2019_05_08_16_46_56	45092.801	0.1	3123.176 mk
2019_05_08_16_46_57	45176.674	0.1	3124.458 mk
2019_05_08_16_46_58	45276.667	0.1	3124.230 mk
2019_05_08_16_46_59	45365.391	0.1	3125.783 mk
2019_05_08_16_47_00	45444.112	0.1	3122.236 mk
2019_05_08_16_47_01	45549.83	0.1	3126.697 mk
2019_05_08_16_47_02	45637.785	0.1	3120.761 mk
2019_05_08_16_47_02	45717.745	0.1	3119.378 mk
2019_05_08_16_47_03	45815.285	0.1	3118.904 mk
2019_05_08_16_47_04	45898.728	0.1	3114.481 mk
2019_05_08_16_47_05	46002.046	0.1	3118.621 mk
2019_05_08_16_47_06	46089.088	0.1	3113.062 mk
2019_05_08_16_47_07	46184.507	0.1	3106.204 mk
2019_05_08_16_47_08	46302.876	0.1	3111.507 mk
2019_05_08_16_47_09	46373.472	0.1	3108.824 mk
