2019_05_08_14_59_46	203.58	0.0	
2019_05_08_14_59_47	203.57148	0.0	391.457 mk
2019_05_08_14_59_48	203.56888	0.0	391.457 mk
2019_05_08_14_59_48	203.56979	0.0	391.434 mk
2019_05_08_14_59_49	203.56862	0.0	391.529 mk
2019_05_08_14_59_50	203.56759	0.0	391.445 mk
2019_05_08_14_59_50	203.56603	0.0	391.440 mk
2019_05_08_14_59_51	204.00339	0.0	391.451 mk
2019_05_08_14_59_52	1999.5845	0.0	391.432 mk
2019_05_08_14_59_53	1999.4324	0	391.441 mk
2019_05_08_14_59_53	2000.0834	1	391.451 mk
2019_05_08_14_59_54	2000.1211	2	391.420 mk
2019_05_08_14_59_55	1999.9288	3	391.480 mk
2019_05_08_14_59_56	1999.704	4	391.474 mk
2019_05_08_14_59_57	1999.5845	4	391.411 mk
2019_05_08_14_59_58	1999.5559	4	391.449 mk
2019_05_08_14_59_59	1999.5312	4	391.466 mk
2019_05_08_14_59_59	1999.5078	4	391.455 mk
2019_05_08_15_00_00	1999.4922	4	391.464 mk
2019_05_08_15_00_01	1999.4961	4	391.438 mk
2019_05_08_15_00_02	1999.5156	4	391.396 mk
2019_05_08_15_00_03	1999.539	4	391.424 mk
2019_05_08_15_00_03	1999.5741	4	391.480 mk
2019_05_08_15_00_04	1999.5858	4	391.449 mk
2019_05_08_15_00_05	1999.6079	4	391.443 mk
2019_05_08_15_00_06	1999.6416	4	391.497 mk
2019_05_08_15_00_07	206.25882	4	391.466 mk
2019_05_08_15_00_07	206.00531	4	391.415 mk
2019_05_08_15_00_08	205.78734	4	391.441 mk
2019_05_08_15_00_09	205.67148	4	391.499 mk
2019_05_08_15_00_10	205.62516	4	391.476 mk
2019_05_08_15_00_11	205.60674	4	391.461 mk
2019_05_08_15_00_12	205.60311	4	391.484 mk
2019_05_08_15_00_13	205.60064	4	391.424 mk
2019_05_08_15_00_13	205.58663	4	391.426 mk
2019_05_08_15_00_14	205.57392	4	391.457 mk
2019_05_08_15_00_15	205.559	4	391.428 mk
2019_05_08_15_00_16	205.55809	4	391.480 mk
2019_05_08_15_00_17	205.5516	4	391.397 mk
2019_05_08_15_00_18	205.54447	4	391.424 mk
2019_05_08_15_00_19	205.54005	4	391.430 mk
2019_05_08_15_00_20	205.53201	4	391.455 mk
